scenario,metric,direction_better,n_paired_replications,fixed_mean,smart_mean,beneficial_difference,beneficial_difference_ci95_low,beneficial_difference_ci95_high,beneficial_change_pct_vs_fixed,paired_sign_flip_p,paired_difference_shapiro_p,unit
gradual_upward_trend,travel_time_hours,lower,2,21.309788888888892,28.215636111111117,-6.905847222222226,-29.488796669904076,15.677102225459622,-32.40692462149634,0.4946,,hours
gradual_upward_trend,service_time_hours,lower,2,52.799999999999855,44.866666666666546,7.933333333333305,3.6979317546084225,12.168734912058188,15.025252525252514,0.4991,,hours
gradual_upward_trend,depot_unloading_time_hours,lower,2,6.166666666666664,13.33333333333334,-7.166666666666675,-17.75517061347893,3.4218372801455814,-116.2162162162164,0.4944,,hours
gradual_upward_trend,turnaround_time_hours,lower,2,0.08333333333333333,0.0,0.08333333333333333,-0.9755170613478911,1.1421837280145577,99.99999999999999,1.0,,hours
gradual_upward_trend,idling_time_hours,lower,2,58.96666666666652,58.19999999999989,0.7666666666666302,-5.586435701420717,7.119769034753977,1.3001695873374202,0.4993,,hours
gradual_upward_trend,collection_trips,lower,2,18.5,40.0,-21.5,-53.26551184043673,10.265511840436734,-116.21621621621621,0.50455,,count
gradual_upward_trend,collection_stops,lower,2,396.0,336.5,59.5,27.734488159563266,91.26551184043673,15.025252525252526,0.50535,,count
gradual_upward_trend,wasted_pickups,lower,2,189.0,54.5,134.5,-75.15237814688246,344.1523781468825,71.16402116402116,0.50665,,count
gradual_upward_trend,base_driving_fuel_l,lower,2,267.5393999999999,438.123375,-170.58397500000007,-315.2241036488922,-25.943846351107908,-63.76031904085908,0.5034,,litres
gradual_upward_trend,traffic_fuel_penalty_l,lower,2,47.369936249999995,23.438958750000012,23.930977499999983,-131.11867761348876,178.98063261348872,50.519336512723264,0.49705,,litres
gradual_upward_trend,payload_fuel_penalty_l,lower,2,15.073305447118367,11.210482943445278,3.8628225036730894,-4.181725319958557,11.907370327304736,25.626910548751358,0.49415,,litres
gradual_upward_trend,driving_fuel_l,lower,2,329.9826416971183,472.7728166934453,-142.79017499632698,-434.43541093507645,148.85506094242248,-43.27202614717838,0.50105,,litres
gradual_upward_trend,collection_idle_fuel_l,lower,2,158.40000000000117,134.60000000000082,23.800000000000338,11.093795263825465,36.506204736175214,15.025252525252627,0.49705,,litres
gradual_upward_trend,depot_idle_fuel_l,lower,2,18.5,40.0,-21.5,-53.26551184043673,10.265511840436734,-116.21621621621621,0.5045,,litres
gradual_upward_trend,fuel_l,lower,2,506.8826416971194,647.3728166934461,-140.49017499632666,-451.1947180393378,170.21436804668448,-27.716509392774704,0.50215,,litres
gradual_upward_trend,co2_kg,lower,2,1358.4454797482804,1734.9591487384357,-376.51366899015545,-1209.2018443454263,456.17450636511535,-27.716509392774697,0.50155,,kg
gradual_upward_trend,collected_kg,higher,2,106182.87176670172,104946.44268188496,-1236.4290848167657,-49248.0695433886,46775.21137375507,-1.1644336456951074,1.0,,kg
gradual_upward_trend,mean_fill_at_collection_pct,higher,2,54.367771902890105,63.94388111161872,9.576109208728617,-11.338558606184588,30.490777023641822,17.613576708335856,0.5004,,%
gradual_upward_trend,truck_utilization_pct,higher,2,63.894726127601714,29.2135110922033,-34.68121503539841,-107.35973149458434,37.99730142378752,-54.27868172740561,0.50865,,%
gradual_upward_trend,unserved_required_bins,lower,2,0.0,0.5,-0.5,-6.853102368087347,5.853102368087347,,1.0,,count
gradual_upward_trend,inspection_events,lower,2,30.5,400.5,-370.0,-1424.6149931024995,684.6149931024995,-1213.1147540983607,0.5035,,count
gradual_upward_trend,routing_fallbacks,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,count
gradual_upward_trend,overflow_incidents_post_warmup,lower,2,5.5,3.5,2.0,-61.53102368087347,65.53102368087346,36.36363636363637,1.0,,count
gradual_upward_trend,overflow_bin_hours_post_warmup,lower,2,32.5,135.5,-103.0,-1792.9252299112343,1586.9252299112343,-316.9230769230769,1.0,,bin-hours
gradual_upward_trend,overflow_spilled_kg_post_warmup,lower,2,149.7048188871138,149.29596606341116,0.4088528237026168,-2296.3414502051232,2297.1591558525283,0.2731059873302514,1.0,,kg
gradual_upward_trend,distance_km_post_warmup,lower,2,594.5319999999997,973.6074999999997,-379.07550000000003,-700.4980081086421,-57.652991891357885,-63.760319040859066,0.501,,km
gradual_upward_trend,travel_time_hours_post_warmup,lower,2,21.309788888888892,28.215636111111117,-6.905847222222226,-29.488796669904076,15.677102225459622,-32.40692462149634,0.49985,,hours
gradual_upward_trend,service_time_hours_post_warmup,lower,2,52.799999999999855,44.866666666666546,7.933333333333305,3.6979317546084225,12.168734912058188,15.025252525252514,0.49835,,hours
gradual_upward_trend,depot_unloading_time_hours_post_warmup,lower,2,6.166666666666664,13.33333333333334,-7.166666666666675,-17.75517061347893,3.4218372801455814,-116.2162162162164,0.50635,,hours
gradual_upward_trend,turnaround_time_hours_post_warmup,lower,2,0.08333333333333333,0.0,0.08333333333333333,-0.9755170613478911,1.1421837280145577,99.99999999999999,1.0,,hours
gradual_upward_trend,idling_time_hours_post_warmup,lower,2,58.96666666666652,58.19999999999989,0.7666666666666302,-5.586435701420717,7.119769034753977,1.3001695873374202,0.4967,,hours
gradual_upward_trend,collection_trips_post_warmup,lower,2,18.5,40.0,-21.5,-53.26551184043673,10.265511840436734,-116.21621621621621,0.49965,,count
gradual_upward_trend,collection_stops_post_warmup,lower,2,396.0,336.5,59.5,27.734488159563266,91.26551184043673,15.025252525252526,0.50325,,count
gradual_upward_trend,wasted_pickups_post_warmup,lower,2,189.0,54.5,134.5,-75.15237814688246,344.1523781468825,71.16402116402116,0.50135,,count
gradual_upward_trend,base_driving_fuel_l_post_warmup,lower,2,267.5393999999999,438.123375,-170.58397500000007,-315.2241036488922,-25.943846351107908,-63.76031904085908,0.50135,,litres
gradual_upward_trend,traffic_fuel_penalty_l_post_warmup,lower,2,47.369936249999995,23.438958750000012,23.930977499999983,-131.11867761348876,178.98063261348872,50.519336512723264,0.50095,,litres
gradual_upward_trend,payload_fuel_penalty_l_post_warmup,lower,2,15.073305447118367,11.210482943445278,3.8628225036730894,-4.181725319958557,11.907370327304736,25.626910548751358,0.5027,,litres
gradual_upward_trend,driving_fuel_l_post_warmup,lower,2,329.9826416971183,472.7728166934453,-142.79017499632698,-434.43541093507645,148.85506094242248,-43.27202614717838,0.50055,,litres
gradual_upward_trend,collection_idle_fuel_l_post_warmup,lower,2,158.40000000000117,134.60000000000082,23.800000000000338,11.093795263825465,36.506204736175214,15.025252525252627,0.49185,,litres
gradual_upward_trend,depot_idle_fuel_l_post_warmup,lower,2,18.5,40.0,-21.5,-53.26551184043673,10.265511840436734,-116.21621621621621,0.49675,,litres
gradual_upward_trend,fuel_l_post_warmup,lower,2,506.8826416971194,647.3728166934461,-140.49017499632666,-451.1947180393378,170.21436804668448,-27.716509392774704,0.49615,,litres
gradual_upward_trend,co2_kg_post_warmup,lower,2,1358.4454797482804,1734.9591487384357,-376.51366899015545,-1209.2018443454263,456.17450636511535,-27.716509392774697,0.4978,,kg
gradual_upward_trend,collected_kg_post_warmup,higher,2,106182.87176670172,104946.44268188496,-1236.4290848167657,-49248.0695433886,46775.21137375507,-1.1644336456951074,1.0,,kg
gradual_upward_trend,mean_fill_at_collection_pct_post_warmup,higher,2,54.367771902890105,63.94388111161872,9.576109208728617,-11.338558606184588,30.490777023641822,17.613576708335856,0.50225,,%
gradual_upward_trend,truck_utilization_pct_post_warmup,higher,2,63.894726127601714,29.2135110922033,-34.68121503539841,-107.35973149458434,37.99730142378752,-54.27868172740561,0.50025,,%
gradual_upward_trend,unserved_required_bins_post_warmup,lower,2,0.0,0.5,-0.5,-6.853102368087347,5.853102368087347,,1.0,,count
gradual_upward_trend,inspection_events_post_warmup,lower,2,30.5,377.0,-346.5,-1394.7618907344122,701.7618907344122,-1136.0655737704917,0.49845,,count
gradual_upward_trend,routing_fallbacks_post_warmup,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,count
gradual_upward_trend,uncollected_kg_at_horizon,lower,2,9747.930571317462,10984.768508957972,-1236.837937640511,-46951.728093183265,44478.05221790224,-12.688210370309896,1.0,,kg
gradual_upward_trend,unfinished_trip_count,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,count
high_demand_seasonal,overflow_incidents,lower,2,95.5,8.0,87.5,-84.03376393835839,259.0337639383584,91.62303664921465,0.49835,,count
high_demand_seasonal,overflow_bin_hours,lower,2,1094.0,133.5,960.5,-125.88050494293611,2046.880504942936,87.79707495429616,0.501,,bin-hours
high_demand_seasonal,overflow_spilled_kg,lower,2,5375.1441662495035,241.79482297175403,5133.349343277749,2413.5547739320014,7853.143912623496,95.5016123197219,0.4963,,kg
high_demand_seasonal,distance_km,lower,2,619.8729999999996,1363.0854999999997,-743.2125000000002,-1496.8873870285693,10.462387028568855,-119.89754352907784,0.50245,,km
high_demand_seasonal,travel_time_hours,lower,2,21.94784444444445,41.05511041666668,-19.107265972222223,-23.769851918928023,-14.444680025516423,-87.0575970254735,0.4938,,hours
high_demand_seasonal,service_time_hours,lower,2,52.799999999999855,63.86666666666652,-11.066666666666663,-29.7024336130566,7.569100279723273,-20.959595959596008,0.49475,,hours
high_demand_seasonal,depot_unloading_time_hours,lower,2,8.666666666666664,17.833333333333336,-9.166666666666673,-15.519769034753974,-2.8135642985793723,-105.76923076923087,0.4976,,hours
high_demand_seasonal,turnaround_time_hours,lower,2,1.3333333333333333,0.0,1.3333333333333333,-0.7843674560291165,3.4510341226957832,99.99999999999999,0.4964,,hours
high_demand_seasonal,idling_time_hours,lower,2,61.46666666666652,81.69999999999986,-20.23333333333334,-45.22220264781053,4.755535981143854,-32.917570498915495,0.49515,,hours
high_demand_seasonal,collection_trips,lower,2,26.0,53.5,-27.5,-46.55930710426204,-8.44069289573796,-105.76923076923077,0.49955,,count
high_demand_seasonal,collection_stops,lower,2,396.0,479.0,-83.0,-222.76825209792162,56.76825209792162,-20.95959595959596,0.5005,,count
high_demand_seasonal,wasted_pickups,lower,2,83.0,53.0,30.0,-338.4799373490661,398.4799373490661,36.144578313253014,0.49495,,count
high_demand_seasonal,base_driving_fuel_l,lower,2,278.94284999999996,613.3884749999997,-334.44562499999984,-673.5993241628573,4.708074162857599,-119.8975435290777,0.50125,,litres
high_demand_seasonal,traffic_fuel_penalty_l,lower,2,45.75228750000001,47.28616875000001,-1.5338812500000039,-115.54737107171206,112.47960857171205,-3.352578272725716,1.0,,litres
high_demand_seasonal,payload_fuel_penalty_l,lower,2,17.879605901328915,16.949819555619772,0.9297863457091431,-0.7880583963185046,2.647631087736791,5.200261967966733,0.50125,,litres
high_demand_seasonal,driving_fuel_l,lower,2,342.5747434013289,677.6244633056195,-335.04971990429067,-558.4720845034084,-111.62735530517296,-97.80339221090138,0.5012,,litres
high_demand_seasonal,collection_idle_fuel_l,lower,2,158.40000000000117,191.60000000000164,-33.20000000000047,-89.10730083916991,22.707300839168965,-20.959595959596104,0.4992,,litres
high_demand_seasonal,depot_idle_fuel_l,lower,2,26.0,53.5,-27.5,-46.55930710426204,-8.44069289573796,-105.76923076923077,0.4983,,litres
high_demand_seasonal,fuel_l,lower,2,526.97474340133,922.7244633056212,-395.74971990429117,-694.13869244684,-97.36074736174231,-75.098422620778,0.50575,,litres
high_demand_seasonal,co2_kg,lower,2,1412.2923123155647,2472.901561659065,-1060.6092493435003,-1860.2916957575314,-260.9268029294692,-75.09842262077797,0.50025,,kg
high_demand_seasonal,collected_kg,higher,2,144025.07837342029,154765.43162669626,10740.353253276,-16118.953696109438,37599.66020266144,7.457279922756927,0.5003,,kg
high_demand_seasonal,mean_fill_at_collection_pct,higher,2,72.92386041187855,65.64282091784744,-7.281039494031113,-45.677737558582834,31.11565857052061,-9.98444055609144,0.49865,,%
high_demand_seasonal,truck_utilization_pct,higher,2,61.54208086660219,32.17518173289662,-29.366899133705566,-40.63822216294311,-18.095576104468027,-47.71840457809815,0.49715,,%
high_demand_seasonal,unserved_required_bins,lower,2,0.0,1.0,-1.0,-1.0,-1.0,,0.4999,,count
high_demand_seasonal,inspection_events,lower,2,29.5,402.5,-373.0,-1427.6149931024995,681.6149931024995,-1264.406779661017,0.50475,,count
high_demand_seasonal,routing_fallbacks,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,count
high_demand_seasonal,overflow_incidents_post_warmup,lower,2,91.0,8.0,83.0,-31.355842625572237,197.35584262557222,91.20879120879121,0.50395,,count
high_demand_seasonal,overflow_bin_hours_post_warmup,lower,2,1076.0,133.5,942.5,84.83118030820822,1800.1688196917917,87.59293680297398,0.50425,,bin-hours
high_demand_seasonal,overflow_spilled_kg_post_warmup,lower,2,5261.4421638276635,241.79482297175403,5019.647340855909,3744.5736931950914,6294.720988516726,95.40440024915429,0.5038,,kg
high_demand_seasonal,distance_km_post_warmup,lower,2,619.8729999999996,1298.1299999999994,-678.2569999999998,-1426.372922456491,69.85892245649143,-109.41870350862197,0.49675,,km
high_demand_seasonal,travel_time_hours_post_warmup,lower,2,21.94784444444445,38.97867222222222,-17.030827777777773,-25.617786823524064,-8.443868732031481,-77.59681284823714,0.5017,,hours
high_demand_seasonal,service_time_hours_post_warmup,lower,2,52.799999999999855,60.99999999999983,-8.19999999999997,-27.68284726213443,11.282847262134489,-15.530303030303017,0.4941,,hours
high_demand_seasonal,depot_unloading_time_hours_post_warmup,lower,2,8.666666666666664,17.16666666666667,-8.500000000000009,-14.85310236808731,-2.146897631912708,-98.07692307692321,0.5045,,hours
high_demand_seasonal,turnaround_time_hours_post_warmup,lower,2,1.3333333333333333,0.0,1.3333333333333333,-0.7843674560291165,3.4510341226957832,99.99999999999999,0.49965,,hours
high_demand_seasonal,idling_time_hours_post_warmup,lower,2,61.46666666666652,78.1666666666665,-16.69999999999998,-42.535949630221744,9.13594963022178,-27.16919739696316,0.5031,,hours
high_demand_seasonal,collection_trips_post_warmup,lower,2,26.0,51.5,-25.5,-44.55930710426204,-6.4406928957379606,-98.07692307692308,0.5009,,count
high_demand_seasonal,collection_stops_post_warmup,lower,2,396.0,457.5,-61.5,-207.62135446600897,84.62135446600897,-15.530303030303031,0.49895,,count
high_demand_seasonal,wasted_pickups_post_warmup,lower,2,83.0,53.0,30.0,-338.4799373490661,398.4799373490661,36.144578313253014,0.4997,,count
high_demand_seasonal,base_driving_fuel_l_post_warmup,lower,2,278.94284999999996,584.1584999999998,-305.21564999999987,-641.8678151054218,31.436515105422018,-109.4187035086219,0.5038,,litres
high_demand_seasonal,traffic_fuel_penalty_l_post_warmup,lower,2,45.75228750000001,44.31596625,1.4363212500000024,-74.83716749881405,77.70980999881407,3.1393430328483625,1.0,,litres
high_demand_seasonal,payload_fuel_penalty_l_post_warmup,lower,2,17.879605901328915,16.162389575410568,1.717216325918348,0.9943201040182845,2.440112547818411,9.604329845943163,0.50195,,litres
high_demand_seasonal,driving_fuel_l_post_warmup,lower,2,342.5747434013289,644.6368558254105,-302.0621124240816,-563.1636850025893,-40.960539845573805,-88.17407536381442,0.49745,,litres
high_demand_seasonal,collection_idle_fuel_l_post_warmup,lower,2,158.40000000000117,183.00000000000153,-24.60000000000035,-83.04854178640477,33.84854178640406,-15.530303030303136,0.4955,,litres
high_demand_seasonal,depot_idle_fuel_l_post_warmup,lower,2,26.0,51.5,-25.5,-44.55930710426204,-6.4406928957379606,-98.07692307692308,0.49805,,litres
high_demand_seasonal,fuel_l_post_warmup,lower,2,526.97474340133,879.136855825412,-352.16211242408195,-690.7715338932564,-13.552690954907519,-66.82713295727811,0.4929,,litres
high_demand_seasonal,co2_kg_post_warmup,lower,2,1412.2923123155647,2356.0867736121045,-943.7944612965399,-1851.2677108339276,-36.321211759152106,-66.82713295727812,0.50335,,kg
high_demand_seasonal,collected_kg_post_warmup,higher,2,144025.07837342029,149292.98655198395,5267.908178563681,-8388.72273729436,18924.53909442172,3.6576325720895215,0.49685,,kg
high_demand_seasonal,mean_fill_at_collection_pct_post_warmup,higher,2,72.92386041187855,65.43667162187613,-7.4871887900024205,-43.541042856115894,28.566665276111053,-10.267131701084264,0.5072,,%
high_demand_seasonal,truck_utilization_pct_post_warmup,higher,2,61.54208086660219,32.23460672367701,-29.30747414292518,-38.11363505260245,-20.501313233247913,-47.62184464716375,0.49945,,%
high_demand_seasonal,unserved_required_bins_post_warmup,lower,2,0.0,1.0,-1.0,-1.0,-1.0,,0.50315,,count
high_demand_seasonal,inspection_events_post_warmup,lower,2,29.5,379.0,-349.5,-1397.7618907344122,698.7618907344122,-1184.7457627118645,0.49835,,count
high_demand_seasonal,routing_fallbacks_post_warmup,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,count
high_demand_seasonal,uncollected_kg_at_horizon,lower,2,13178.551375576899,7571.547465578729,5607.003909998169,-23972.097608732613,35186.10542872895,42.5464358729847,0.5057,,kg
high_demand_seasonal,unfinished_trip_count,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,count
localized_surge,overflow_incidents,lower,2,14.0,3.5,10.5,4.146897631912653,16.85310236808735,75.0,0.4978,,count
localized_surge,overflow_bin_hours,lower,2,220.5,30.5,190.0,151.8813857914759,228.1186142085241,86.16780045351474,0.5025,,bin-hours
localized_surge,overflow_spilled_kg,lower,2,1310.4894955110185,36.32286438539558,1274.166631125623,1115.4709880186292,1432.862274232617,97.22829793677732,0.4943,,kg
localized_surge,distance_km,lower,2,594.4244999999996,1004.5124999999996,-410.0879999999999,-1053.4285582019957,233.25255820199578,-68.98908103552262,0.5002,,km
localized_surge,travel_time_hours,lower,2,21.299481250000007,29.971818055555573,-8.672336805555567,-39.07704059000798,21.732366978896852,-40.71618789098709,0.5027,,hours
localized_surge,service_time_hours,lower,2,52.799999999999855,45.39999999999988,7.399999999999974,-8.694525999154578,23.494525999154526,14.015151515151505,0.50795,,hours
localized_surge,depot_unloading_time_hours,lower,2,6.166666666666664,13.500000000000007,-7.333333333333341,-20.03953806950805,5.372871402841369,-118.91891891891908,0.49895,,hours
localized_surge,turnaround_time_hours,lower,2,0.08333333333333333,0.0,0.08333333333333333,-0.9755170613478911,1.1421837280145577,99.99999999999999,1.0,,hours
localized_surge,idling_time_hours,lower,2,58.96666666666652,58.89999999999989,0.0666666666666309,-28.73406406866262,28.86739740199588,0.11305822498580735,1.0,,hours
localized_surge,collection_trips,lower,2,18.5,40.5,-22.0,-60.11861420852408,16.11861420852408,-118.91891891891892,0.5007,,count
localized_surge,collection_stops,lower,2,396.0,340.5,55.5,-65.20894499365959,176.2089449936596,14.015151515151516,0.50455,,count
localized_surge,wasted_pickups,lower,2,192.0,49.0,143.0,-149.24270893201793,435.24270893201793,74.47916666666667,0.49755,,count
localized_surge,base_driving_fuel_l,lower,2,267.4910249999999,452.030625,-184.5396000000001,-474.0428511908999,104.96365119089975,-68.98908103552264,0.4994,,litres
localized_surge,traffic_fuel_penalty_l,lower,2,47.341305,29.86131374999999,17.47999125000001,-126.61337352633578,161.5733560263358,36.92334051627856,0.49895,,litres
localized_surge,payload_fuel_penalty_l,lower,2,14.933784444987877,11.47630851994951,3.4574759250383664,0.7428556022133468,6.1720962478633865,23.152041184033397,0.4996,,litres
localized_surge,driving_fuel_l,lower,2,329.7661144449878,493.3682472699495,-163.6021328249617,-594.484128469372,267.27986281944857,-49.61156579120082,0.5008,,litres
localized_surge,collection_idle_fuel_l,lower,2,158.40000000000117,136.20000000000084,22.200000000000315,-26.083577997464204,70.48357799746483,14.01515151515161,0.49395,,litres
localized_surge,depot_idle_fuel_l,lower,2,18.5,40.5,-22.0,-60.11861420852408,16.11861420852408,-118.91891891891892,0.4991,,litres
localized_surge,fuel_l,lower,2,506.6661144449889,670.0682472699503,-163.4021328249614,-680.6863206753602,353.88205502543735,-32.250456102428515,0.4997,,litres
localized_surge,co2_kg,lower,2,1357.8651867125704,1795.782902683467,-437.91771597089644,-1824.2393394099645,948.4039074681715,-32.25045610242851,0.499,,kg
localized_surge,collected_kg,higher,2,104749.68921880846,106830.606601609,2080.917382800544,-5036.563970437774,9198.398736038862,1.9865618679343084,0.5007,,kg
localized_surge,mean_fill_at_collection_pct,higher,2,53.717084502972554,64.64217629906611,10.925091796093557,-13.422771583671711,35.272955175858826,20.338206917184777,0.49545,,%
localized_surge,truck_utilization_pct,higher,2,63.03202533087935,29.353716282534982,-33.67830904834437,-99.00819439419254,31.651576297503816,-53.43047263919249,0.49825,,%
localized_surge,unserved_required_bins,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,count
localized_surge,inspection_events,lower,2,30.0,395.5,-365.5,-1337.5246623173641,606.5246623173641,-1218.3333333333333,0.50065,,count
localized_surge,routing_fallbacks,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,count
localized_surge,overflow_incidents_post_warmup,lower,2,14.0,3.5,10.5,4.146897631912653,16.85310236808735,75.0,0.50285,,count
localized_surge,overflow_bin_hours_post_warmup,lower,2,220.5,30.5,190.0,151.8813857914759,228.1186142085241,86.16780045351474,0.49475,,bin-hours
localized_surge,overflow_spilled_kg_post_warmup,lower,2,1310.4894955110185,36.32286438539558,1274.166631125623,1115.4709880186292,1432.862274232617,97.22829793677732,0.49695,,kg
localized_surge,distance_km_post_warmup,lower,2,594.4244999999996,1004.5124999999996,-410.0879999999999,-1053.4285582019957,233.25255820199578,-68.98908103552262,0.49745,,km
localized_surge,travel_time_hours_post_warmup,lower,2,21.299481250000007,29.971818055555573,-8.672336805555567,-39.07704059000798,21.732366978896852,-40.71618789098709,0.4982,,hours
localized_surge,service_time_hours_post_warmup,lower,2,52.799999999999855,45.39999999999988,7.399999999999974,-8.694525999154578,23.494525999154526,14.015151515151505,0.4983,,hours
localized_surge,depot_unloading_time_hours_post_warmup,lower,2,6.166666666666664,13.500000000000007,-7.333333333333341,-20.03953806950805,5.372871402841369,-118.91891891891908,0.50175,,hours
localized_surge,turnaround_time_hours_post_warmup,lower,2,0.08333333333333333,0.0,0.08333333333333333,-0.9755170613478911,1.1421837280145577,99.99999999999999,1.0,,hours
localized_surge,idling_time_hours_post_warmup,lower,2,58.96666666666652,58.89999999999989,0.0666666666666309,-28.73406406866262,28.86739740199588,0.11305822498580735,1.0,,hours
localized_surge,collection_trips_post_warmup,lower,2,18.5,40.5,-22.0,-60.11861420852408,16.11861420852408,-118.91891891891892,0.50345,,count
localized_surge,collection_stops_post_warmup,lower,2,396.0,340.5,55.5,-65.20894499365959,176.2089449936596,14.015151515151516,0.49685,,count
localized_surge,wasted_pickups_post_warmup,lower,2,192.0,49.0,143.0,-149.24270893201793,435.24270893201793,74.47916666666667,0.49685,,count
localized_surge,base_driving_fuel_l_post_warmup,lower,2,267.4910249999999,452.030625,-184.5396000000001,-474.0428511908999,104.96365119089975,-68.98908103552264,0.49675,,litres
localized_surge,traffic_fuel_penalty_l_post_warmup,lower,2,47.341305,29.86131374999999,17.47999125000001,-126.61337352633578,161.5733560263358,36.92334051627856,0.489,,litres
localized_surge,payload_fuel_penalty_l_post_warmup,lower,2,14.933784444987877,11.47630851994951,3.4574759250383664,0.7428556022133468,6.1720962478633865,23.152041184033397,0.5016,,litres
localized_surge,driving_fuel_l_post_warmup,lower,2,329.7661144449878,493.3682472699495,-163.6021328249617,-594.484128469372,267.27986281944857,-49.61156579120082,0.50245,,litres
localized_surge,collection_idle_fuel_l_post_warmup,lower,2,158.40000000000117,136.20000000000084,22.200000000000315,-26.083577997464204,70.48357799746483,14.01515151515161,0.5056,,litres
localized_surge,depot_idle_fuel_l_post_warmup,lower,2,18.5,40.5,-22.0,-60.11861420852408,16.11861420852408,-118.91891891891892,0.5031,,litres
localized_surge,fuel_l_post_warmup,lower,2,506.6661144449889,670.0682472699503,-163.4021328249614,-680.6863206753602,353.88205502543735,-32.250456102428515,0.5003,,litres
localized_surge,co2_kg_post_warmup,lower,2,1357.8651867125704,1795.782902683467,-437.91771597089644,-1824.2393394099645,948.4039074681715,-32.25045610242851,0.5029,,kg
localized_surge,collected_kg_post_warmup,higher,2,104749.68921880846,106830.606601609,2080.917382800544,-5036.563970437774,9198.398736038862,1.9865618679343084,0.49925,,kg
localized_surge,mean_fill_at_collection_pct_post_warmup,higher,2,53.717084502972554,64.64217629906611,10.925091796093557,-13.422771583671711,35.272955175858826,20.338206917184777,0.4989,,%
localized_surge,truck_utilization_pct_post_warmup,higher,2,63.03202533087935,29.353716282534982,-33.67830904834437,-99.00819439419254,31.651576297503816,-53.43047263919249,0.4983,,%
localized_surge,unserved_required_bins_post_warmup,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,count
localized_surge,inspection_events_post_warmup,lower,2,30.0,372.0,-342.0,-1307.6715599492768,623.6715599492767,-1140.0,0.4988,,count
localized_surge,routing_fallbacks_post_warmup,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,count
localized_surge,uncollected_kg_at_horizon,lower,2,8914.824598168285,8108.073846493352,806.7507516749324,-6469.4262446698285,8082.927748019694,9.049541500128832,0.5025,,kg
localized_surge,unfinished_trip_count,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,count
normal_patterned,overflow_incidents,lower,2,1.5,2.0,-0.5,-32.26551184043673,31.265511840436734,-33.333333333333336,1.0,,count
normal_patterned,overflow_bin_hours,lower,2,12.5,34.5,-22.0,-466.71716576611425,422.71716576611425,-176.0,1.0,,bin-hours
normal_patterned,overflow_spilled_kg,lower,2,71.3972788351345,39.8183812132006,31.578897621933898,-856.9212459091898,920.0790411530577,44.22983359751516,1.0,,kg
normal_patterned,distance_km,lower,2,593.3479999999997,914.9439999999995,-321.5959999999998,-1384.1777834720774,740.9857834720779,-54.20023325266116,0.5036,,km
normal_patterned,travel_time_hours,lower,2,21.276258333333338,28.20995347222223,-6.933695138888893,-36.187269716763495,22.319879438985712,-32.58888395816256,0.4999,,hours
normal_patterned,service_time_hours,lower,2,52.799999999999855,42.133333333333226,10.666666666666629,-2.886618385252996,24.219951718586252,20.202020202020186,0.4977,,hours
normal_patterned,depot_unloading_time_hours,lower,2,6.166666666666664,12.333333333333337,-6.166666666666673,-25.22597377092874,12.892640437595391,-100.00000000000014,0.505,,hours
normal_patterned,turnaround_time_hours,lower,2,0.08333333333333333,0.0,0.08333333333333333,-0.9755170613478911,1.1421837280145577,99.99999999999999,1.0,,hours
normal_patterned,idling_time_hours,lower,2,58.96666666666652,54.46666666666656,4.499999999999957,-28.112592156181712,37.11259215618163,7.631430186546018,0.4967,,hours
normal_patterned,collection_trips,lower,2,18.5,37.0,-18.5,-75.67792131278611,38.67792131278612,-100.0,0.5082,,count
normal_patterned,collection_stops,lower,2,396.0,316.0,80.0,-21.649637889397553,181.64963788939755,20.2020202020202,0.50205,,count
normal_patterned,wasted_pickups,lower,2,199.5,32.0,167.5,-42.152378146882455,377.1523781468825,83.95989974937343,0.4936,,count
normal_patterned,base_driving_fuel_l,lower,2,267.00659999999993,411.72479999999996,-144.71820000000002,-622.8800025624362,333.44360256243607,-54.2002332526612,0.49845,,litres
normal_patterned,traffic_fuel_penalty_l,lower,2,47.1369375,36.87692625000001,10.260011249999994,-38.4111218746731,58.931144374673096,21.766393393715905,0.50205,,litres
normal_patterned,payload_fuel_penalty_l,lower,2,14.511992019042278,11.550773075831646,2.961218943210631,-4.8245901296309865,10.747028016052248,20.4053236752404,0.4997,,litres
normal_patterned,driving_fuel_l,lower,2,328.6555295190422,460.1524993258316,-131.4969698067894,-650.5440964210571,387.5501568074784,-40.010575814508094,0.50105,,litres
normal_patterned,collection_idle_fuel_l,lower,2,158.40000000000117,126.40000000000072,32.000000000000455,-8.659855155759146,72.65985515576006,20.20202020202034,0.50595,,litres
normal_patterned,depot_idle_fuel_l,lower,2,18.5,37.0,-18.5,-75.67792131278611,38.67792131278612,-100.0,0.50175,,litres
